ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city,real_values,forecast,error
2014-07-31,323947.70237956656,469140.45347716764,488888.25748259126,323947.70237956656,323947.70237956656,154825.31535256692,154825.31535256692,154825.31535256692,154825.31535256692,154825.31535256692,154825.31535256692,0.0,0.0,0.0,478773.0177321335,Larisa,481389.68000000005,,10115.239750457753
2014-08-31,324335.7761663713,380434.947921117,400450.56889600196,324335.7761663713,324335.7761663713,66194.06038977603,66194.06038977603,66194.06038977603,66194.06038977603,66194.06038977603,66194.06038977603,0.0,0.0,0.0,390529.8365561473,Larisa,395336.38999999996,,9920.732339854643
2014-09-30,324769.0648779938,296712.3696197305,316793.2280523706,324769.0648779938,324769.0648779938,-17469.217043114026,-17469.217043114026,-17469.217043114026,-17469.217043114026,-17469.217043114026,-17469.217043114026,0.0,0.0,0.0,307299.84783487977,Larisa,284110.47,,9493.380217490834
2014-10-31,325216.7965466703,256580.51775212772,276365.0341857722,325216.7965466703,325216.7965466703,-58604.78774295992,-58604.78774295992,-58604.78774295992,-58604.78774295992,-58604.78774295992,-58604.78774295992,0.0,0.0,0.0,266612.0088037104,Larisa,272862.60000000003,,9753.02538206178
2014-11-30,325650.08525829273,260406.4085521003,280913.36564292124,325650.08525829273,325650.08525829273,-54824.9290168587,-54824.9290168587,-54824.9290168587,-54824.9290168587,-54824.9290168587,-54824.9290168587,0.0,0.0,0.0,270825.15624143404,Larisa,270765.48000000004,,10088.209401487198
2014-12-31,326104.6979184507,306488.5756329573,326849.53913841245,326104.6979184507,326104.6979184507,-9922.595966730029,-9922.595966730029,-9922.595966730029,-9922.595966730029,-9922.595966730029,-9922.595966730029,0.0,0.0,0.0,316182.10195172066,Larisa,304914.1400000001,,10667.437186691794
2015-01-31,326559.3105786086,226878.0866660485,247302.9180003704,326559.3105786086,326559.3105786086,-89618.27064360147,-89618.27064360147,-89618.27064360147,-89618.27064360147,-89618.27064360147,-89618.27064360147,0.0,0.0,0.0,236941.0399350071,Larisa,230856.27,,10361.8780653633
2015-02-28,326971.3681357138,183838.37677311324,204093.37969800495,326971.3681357138,326971.3681357138,-133092.6758315326,-133092.6758315326,-133092.6758315326,-133092.6758315326,-133092.6758315326,-133092.6758315326,0.0,0.0,0.0,193878.6923041812,Larisa,194417.36000000002,,10214.687393823755
2015-03-31,327427.5747167946,272860.12314644654,292500.94307825057,327427.5747167946,327427.5747167946,-44630.21361088298,-44630.21361088298,-44630.21361088298,-44630.21361088298,-44630.21361088298,-44630.21361088298,0.0,0.0,0.0,282797.3611059116,Larisa,285925.42,,9703.581972338958
2015-04-30,327869.0649546299,327005.8622319762,347459.1435503133,327869.0649546299,327869.0649546299,8984.80420272898,8984.80420272898,8984.80420272898,8984.80420272898,8984.80420272898,8984.80420272898,0.0,0.0,0.0,336853.8691573589,Larisa,344155.44999999995,,10605.274392954423
2015-05-31,328325.2715337264,375293.49197108304,395766.82123989915,328325.2715337264,328325.2715337264,57106.572698251875,57106.572698251875,57106.572698251875,57106.572698251875,57106.572698251875,57106.572698251875,0.0,0.0,0.0,385431.8442319783,Larisa,388200.42000000004,,10334.977007920854
2015-06-30,328766.76177230413,406935.84564039233,428241.90599027905,328766.76177230413,328766.76177230413,88855.47084609981,88855.47084609981,88855.47084609981,88855.47084609981,88855.47084609981,88855.47084609981,0.0,0.0,0.0,417622.23261840397,Larisa,431900.60000000003,,10619.673371875077
2015-07-31,329222.9683521678,480800.116259267,501814.5311314319,329222.9683521678,329222.9683521678,162582.0561241962,162582.0561241962,162582.0561241962,162582.0561241962,162582.0561241962,162582.0561241962,0.0,0.0,0.0,491805.024476364,Larisa,487218.81,,10009.506655067904
2015-08-31,329679.1749320315,384475.2358633236,403843.8364087335,329679.1749320315,329679.1749320315,64797.80416082003,64797.80416082003,64797.80416082003,64797.80416082003,64797.80416082003,64797.80416082003,0.0,0.0,0.0,394476.9790928515,Larisa,388944.13,,9366.857315881993
2015-09-30,330120.6651705372,305013.00111677137,325255.1832740293,330120.6651705372,330120.6651705372,-15330.126222816021,-15330.126222816021,-15330.126222816021,-15330.126222816021,-15330.126222816021,-15330.126222816021,0.0,0.0,0.0,314790.5389477212,Larisa,324410.63,,10464.644326308102
2015-10-31,330576.87175032654,260699.0634376892,281563.8989850314,330576.87175032654,330576.87175032654,-59344.79122977538,-59344.79122977538,-59344.79122977538,-59344.79122977538,-59344.79122977538,-59344.79122977538,0.0,0.0,0.0,271232.0805205512,Larisa,266199.22,,10331.818464480224
2015-11-30,331018.361988465,263905.03784710425,283737.02679013996,331018.361988465,331018.361988465,-57085.63766326736,-57085.63766326736,-57085.63766326736,-57085.63766326736,-57085.63766326736,-57085.63766326736,0.0,0.0,0.0,273932.72432519763,Larisa,272115.07,,9804.302464942331
2015-12-31,331474.5685678749,312728.2019787019,332940.7565636969,331474.5685678749,331474.5685678749,-8901.545051880536,-8901.545051880536,-8901.545051880536,-8901.545051880536,-8901.545051880536,-8901.545051880536,0.0,0.0,0.0,322573.02351599437,Larisa,331387.48,,10367.733047702524
2016-01-31,331930.7751508632,233068.61664574954,252878.72562809932,331930.7751508632,331930.7751508632,-88781.04785300541,-88781.04785300541,-88781.04785300541,-88781.04785300541,-88781.04785300541,-88781.04785300541,0.0,0.0,0.0,243149.7272978578,Larisa,237382.46999999997,,9728.998330241506
2016-02-29,332357.54905107815,192397.11867547347,212618.1715954697,332357.54905107815,332357.54905107815,-129735.6369436636,-129735.6369436636,-129735.6369436636,-129735.6369436636,-129735.6369436636,-129735.6369436636,0.0,0.0,0.0,202621.91210741457,Larisa,196125.09000000003,,9996.259488055133
2016-03-31,332813.7556419342,267778.4482761251,287845.247374953,332813.7556419342,332813.7556419342,-54770.998168219114,-54770.998168219114,-54770.998168219114,-54770.998168219114,-54770.998168219114,-54770.998168219114,0.0,0.0,0.0,278042.7574737151,Larisa,271376.97000000003,,9802.489901237888
2016-04-30,333255.2458911498,341481.07909703493,361660.6718778418,333255.2458911498,333255.2458911498,18070.321474250737,18070.321474250737,18070.321474250737,18070.321474250737,18070.321474250737,18070.321474250737,0.0,0.0,0.0,351325.56736540055,Larisa,357548.45999999996,,10335.104512441263
2016-05-31,333711.4524820059,379329.9338093594,398929.3560516436,333711.4524820059,333711.4524820059,55795.1854431745,55795.1854431745,55795.1854431745,55795.1854431745,55795.1854431745,55795.1854431745,0.0,0.0,0.0,389506.6379251804,Larisa,390287.81999999995,,9422.718126463238
2016-06-30,334152.9427314177,433204.4855176617,453341.4620503749,334152.9427314177,334152.9427314177,109020.39848548826,109020.39848548826,109020.39848548826,109020.39848548826,109020.39848548826,109020.39848548826,0.0,0.0,0.0,443173.341216906,Larisa,452108.48999999993,,10168.120833468914
2016-07-31,334609.1493224765,463925.6395598671,484197.1554570219,334609.1493224765,334609.1493224765,139468.03104265544,139468.03104265544,139468.03104265544,139468.03104265544,139468.03104265544,139468.03104265544,0.0,0.0,0.0,474077.18036513194,Larisa,459467.8,,10119.975091889966
2016-08-31,335065.3559134106,393829.1992940117,414987.78472296195,335065.3559134106,335065.3559134106,68810.87369552226,68810.87369552226,68810.87369552226,68810.87369552226,68810.87369552226,68810.87369552226,0.0,0.0,0.0,403876.22960893286,Larisa,398756.05,,11111.555114029092
2016-09-30,335506.8461627016,303535.3260007448,324125.1467137898,335506.8461627016,335506.8461627016,-21790.57929249636,-21790.57929249636,-21790.57929249636,-21790.57929249636,-21790.57929249636,-21790.57929249636,0.0,0.0,0.0,313716.26687020523,Larisa,316203.64999999997,,10408.879843584553
2016-10-31,335963.05275082745,268219.2967115893,288258.9604435947,335963.05275082745,335963.05275082745,-57266.74939437382,-57266.74939437382,-57266.74939437382,-57266.74939437382,-57266.74939437382,-57266.74939437382,0.0,0.0,0.0,278696.30335645366,Larisa,275865.75,,9562.657087141066
2016-11-30,336404.5429974009,275979.083760717,295743.3157397443,336404.54299740086,336404.54299740086,-50222.873191318664,-50222.873191318664,-50222.873191318664,-50222.873191318664,-50222.873191318664,-50222.873191318664,0.0,0.0,0.0,286181.66980608227,Larisa,288255.39,,9561.645933662017
2016-12-31,336860.7495855269,314913.0117421958,334199.3923250411,336860.7495855269,336860.7495855269,-11901.704815050241,-11901.704815050241,-11901.704815050241,-11901.704815050241,-11901.704815050241,-11901.704815050241,0.0,0.0,0.0,324959.04477047664,Larisa,329296.23999999993,,9240.347554564476
2017-01-31,337316.9561736528,236921.76796197088,255546.54325694896,337316.9561736528,337316.9561736528,-91280.1779239095,-91280.1779239095,-91280.1779239095,-91280.1779239095,-91280.1779239095,-91280.1779239095,0.0,0.0,0.0,246036.77824974328,Larisa,252248.26,,9509.765007205686
2017-02-28,337729.0137371213,196963.73066950738,217290.2524488752,337729.0137371213,337729.0137371213,-130909.39235416305,-130909.39235416305,-130909.39235416305,-130909.39235416305,-130909.39235416305,-130909.39235416305,0.0,0.0,0.0,206819.62138295826,Larisa,198230.26,,10470.63106591694
2017-03-31,338185.2203252472,276389.4430532207,296806.13874067913,338185.2203252472,338185.2203252472,-51359.886455178144,-51359.886455178144,-51359.886455178144,-51359.886455178144,-51359.886455178144,-51359.886455178144,0.0,0.0,0.0,286825.33387006907,Larisa,287306.32999999996,,9980.804870610067
2017-04-30,338626.7105718207,344316.7318953739,363316.6731958581,338626.7105718207,338626.7105718207,15107.243110562364,15107.243110562364,15107.243110562364,15107.243110562364,15107.243110562364,15107.243110562364,0.0,0.0,0.0,353733.95368238306,Larisa,338376.8699999999,,9582.719513475022
2017-05-31,339082.91715994664,384788.8594431135,405473.1426323597,339082.91715994664,339082.91715994664,56271.50622075645,56271.50622075645,56271.50622075645,56271.50622075645,56271.50622075645,56271.50622075645,0.0,0.0,0.0,395354.4233807031,Larisa,399925.44999999995,,10118.719251656614
2017-06-30,339524.4074065201,431195.8362839093,451409.23611425876,339524.4074065201,339524.4074065201,102192.55435471225,102192.55435471225,102192.55435471225,102192.55435471225,102192.55435471225,102192.55435471225,0.0,0.0,0.0,441716.96176123235,Larisa,449902.56999999995,,9692.274353026412
2017-07-31,339980.613994646,477394.4810361918,497251.8058548826,339980.613994646,339980.613994646,147118.44736294966,147118.44736294966,147118.44736294966,147118.44736294966,147118.44736294966,147118.44736294966,0.0,0.0,0.0,487099.06135759567,Larisa,501170.25000000006,,10152.744497286913
2017-08-31,340436.8205827719,397885.0902355752,416729.63023889775,340436.8205827719,340436.8205827719,67531.72496547787,67531.72496547787,67531.72496547787,67531.72496547787,67531.72496547787,67531.72496547787,0.0,0.0,0.0,407968.5455482498,Larisa,425735.81999999995,,8761.084690647956
2017-09-30,340878.31082934537,311540.6906338362,330755.9252808625,340878.31082934537,340878.31082934537,-19623.10513437071,-19623.10513437071,-19623.10513437071,-19623.10513437071,-19623.10513437071,-19623.10513437071,0.0,0.0,0.0,321255.20569497463,Larisa,332610.42,,9500.719585887855
2017-10-31,341334.5174174713,274154.28158411576,293240.79551514145,341334.5174174713,341334.5174174713,-57911.724038827095,-57911.724038827095,-57911.724038827095,-57911.724038827095,-57911.724038827095,-57911.724038827095,0.0,0.0,0.0,283422.79337864416,Larisa,277041.36,,9818.002136497293
2017-11-30,341776.00766404474,280203.2279940798,299517.22573029,341776.00766404474,341776.00766404474,-52536.533104829956,-52536.533104829956,-52536.533104829956,-52536.533104829956,-52536.533104829956,-52536.533104829956,0.0,0.0,0.0,289239.4745592148,Larisa,283354.75,,10277.751171075215
2017-12-31,342232.21425217064,321389.7393329453,341275.7880805155,342232.21425217064,342232.21425217064,-10922.769168232348,-10922.769168232348,-10922.769168232348,-10922.769168232348,-10922.769168232348,-10922.769168232348,0.0,0.0,0.0,331309.4450839383,Larisa,313872.24,,9966.342996577208
2018-01-01,342246.9305937231,317628.599526788,337224.22831449704,342246.9305937231,342246.9305937231,-14708.327537625164,-14708.327537625164,-14708.327537625164,-14708.327537625164,-14708.327537625164,-14708.327537625164,0.0,0.0,0.0,327538.6030560979,Larisa,,327538.6030560979,9685.625258399115
2018-02-01,342703.137181849,238856.25043038363,259535.9344223037,342702.46177139407,342703.5962252788,-93739.54400139784,-93739.54400139784,-93739.54400139784,-93739.54400139784,-93739.54400139784,-93739.54400139784,0.0,0.0,0.0,248963.59318045113,Larisa,,248963.59318045113,10572.341241852555
2018-03-01,343115.19474531757,204852.80758850588,226002.2464737498,343112.0871872,343118.06356869516,-127223.19790692722,-127223.19790692722,-127223.19790692722,-127223.19790692722,-127223.19790692722,-127223.19790692722,0.0,0.0,0.0,215891.99683839036,Larisa,,215891.99683839036,10110.249635359447
2018-04-01,343571.4013334435,271949.3308065363,291590.9949337573,343563.7549957831,343578.3380108583,-61665.618525957914,-61665.618525957914,-61665.618525957914,-61665.618525957914,-61665.618525957914,-61665.618525957914,0.0,0.0,0.0,281905.78280748555,Larisa,,281905.78280748555,9685.212126271741
2018-05-01,344012.89158001693,357559.0600197384,377506.0886012638,344000.77268403093,344024.3677919924,23790.592917007307,23790.592917007307,23790.592917007307,23790.592917007307,23790.592917007307,23790.592917007307,0.0,0.0,0.0,367803.4844970242,Larisa,,367803.4844970242,9702.60410423961
2018-06-01,344469.09816814284,389285.09607798146,409411.0132851644,344451.55871695234,344485.58067467547,54717.76676268868,54717.76676268868,54717.76676268868,54717.76676268868,54717.76676268868,54717.76676268868,0.0,0.0,0.0,399186.86493083154,Larisa,,399186.86493083154,10224.148354332836
2018-07-01,344910.5884147163,458173.77946979355,476906.02024993545,344886.00494474836,344933.24038354505,122968.16468474893,122968.16468474893,122968.16468474893,122968.16468474893,122968.16468474893,122968.16468474893,0.0,0.0,0.0,467878.7530994652,Larisa,,467878.7530994652,9027.26715047023
2018-08-01,345366.7950028422,459606.24381778034,479279.1881649066,345335.92258522956,345396.41095158766,124362.27216790762,124362.27216790762,124362.27216790762,124362.27216790762,124362.27216790762,124362.27216790762,0.0,0.0,0.0,469729.0671707498,Larisa,,469729.0671707498,9550.12099415675
2018-09-01,345823.00159096817,407179.3199044683,427083.4333992669,345784.88257001265,345859.71848599403,71194.3386978548,71194.3386978548,71194.3386978548,71194.3386978548,71194.3386978548,71194.3386978548,0.0,0.0,0.0,417017.34028882295,Larisa,,417017.34028882295,10066.093110443966
2018-10-01,346264.49183754163,309681.94053683046,329911.3093047313,346216.39871677116,346307.4498559893,-26161.19154329585,-26161.19154329585,-26161.19154329585,-26161.19154329585,-26161.19154329585,-26161.19154329585,0.0,0.0,0.0,320103.30029424577,Larisa,,320103.30029424577,9808.009010485548
2018-11-01,346720.6984256675,281020.9794960919,300282.0071644157,346663.80731666426,346773.2983053921,-56125.221389215825,-56125.221389215825,-56125.221389215825,-56125.221389215825,-56125.221389215825,-56125.221389215825,0.0,0.0,0.0,290595.47703645163,Larisa,,290595.47703645163,9686.530127964099
2018-12-01,347162.188672241,291822.6398582609,311131.48419038614,347096.8247607284,347223.9000656521,-45529.61725739324,-45529.61725739324,-45529.61725739324,-45529.61725739324,-45529.61725739324,-45529.61725739324,0.0,0.0,0.0,301632.57141484774,Larisa,,301632.57141484774,9498.912775538396
2012-01-31,553077.8606833282,360604.7605874552,388595.89315786125,553077.8606833282,553077.8606833282,-179313.12317148043,-179313.12317148043,-179313.12317148043,-179313.12317148043,-179313.12317148043,-179313.12317148043,0.0,0.0,0.0,373764.7375118478,Patra,395595.16,,14831.155646013445
2012-02-29,554104.1435468845,305557.10261888034,332992.52331859467,554104.1435468845,554104.1435468845,-234995.07677078832,-234995.07677078832,-234995.07677078832,-234995.07677078832,-234995.07677078832,-234995.07677078832,0.0,0.0,0.0,319109.06677609624,Patra,321597.41,,13883.456542498432
2012-03-31,555201.2045389621,460428.3425237015,488915.8710759192,555201.2045389621,555201.2045389621,-80456.69252192989,-80456.69252192989,-80456.69252192989,-80456.69252192989,-80456.69252192989,-80456.69252192989,0.0,0.0,0.0,474744.51201703225,Patra,469277.0100000001,,14171.359058886941
2012-04-30,556262.8764627672,574300.2670875264,603225.777017293,556262.8764627672,556262.8764627672,32410.90128996685,32410.90128996685,32410.90128996685,32410.90128996685,32410.90128996685,32410.90128996685,0.0,0.0,0.0,588673.7777527341,Patra,597565.4400000001,,14551.999264558894
2012-05-31,557359.9374506992,627253.8908586007,656893.8865351536,557359.9374506992,557359.9374506992,84738.42275610495,84738.42275610495,84738.42275610495,84738.42275610495,84738.42275610495,84738.42275610495,0.0,0.0,0.0,642098.3602068041,Patra,634116.15,,14795.526328349486
2012-06-30,558421.6093861322,718060.9369055388,747497.2451504879,558421.6093861322,558421.6093861322,173917.80405984423,173917.80405984423,173917.80405984423,173917.80405984423,173917.80405984423,173917.80405984423,0.0,0.0,0.0,732339.4134459764,Patra,730988.1699999999,,15157.831704511424
2012-07-31,559518.6703860796,828898.8677048286,857560.0114190829,559518.6703860796,559518.6703860796,284200.55648426723,284200.55648426723,284200.55648426723,284200.55648426723,284200.55648426723,284200.55648426723,0.0,0.0,0.0,843719.2268703468,Patra,840429.46,,13840.784548736061
2012-08-31,560615.731386027,702513.3267097082,731646.2517801961,560615.731386027,560615.731386027,156701.8921439443,156701.8921439443,156701.8921439443,156701.8921439443,156701.8921439443,156701.8921439443,0.0,0.0,0.0,717317.6235299712,Patra,710213.73,,14328.628250224865
2012-09-30,561680.7446035461,588426.5227792289,616589.6078362357,561680.7446035461,561680.7446035461,40286.21341211622,40286.21341211622,40286.21341211622,40286.21341211622,40286.21341211622,40286.21341211622,0.0,0.0,0.0,601966.9580156624,Patra,583342.71,,14622.649820573279
2012-10-31,562781.2582616493,453135.02267306985,482211.3656754904,562781.2582616493,562781.2582616493,-95492.04516638425,-95492.04516638425,-95492.04516638425,-95492.04516638425,-95492.04516638425,-95492.04516638425,0.0,0.0,0.0,467289.21309526503,Patra,474344.96,,14922.152580225375
2012-11-30,563849.6095934064,412665.62303067936,441659.7477162453,563849.6095934064,563849.6095934064,-136684.3605980589,-136684.3605980589,-136684.3605980589,-136684.3605980589,-136684.3605980589,-136684.3605980589,0.0,0.0,0.0,427165.24899534753,Patra,445942.00000000006,,14494.498720897769
2012-12-31,564953.5726362221,506256.4968815171,535378.9372690257,564953.5726362221,564953.5726362221,-43781.49092312866,-43781.49092312866,-43781.49092312866,-43781.49092312866,-43781.49092312866,-43781.49092312866,0.0,0.0,0.0,521172.08171309344,Patra,521283.8,,14206.85555593227
2013-01-31,566067.0155574161,385041.8396741996,412475.5655462085,566067.0155574161,566067.0155574161,-166928.99150279956,-166928.99150279956,-166928.99150279956,-166928.99150279956,-166928.99150279956,-166928.99150279956,0.0,0.0,0.0,399138.0240546166,Patra,401860.29000000004,,13337.541491591954
2013-02-28,567072.7059378495,314671.20404798555,343669.55825598864,567072.7059378495,567072.7059378495,-238330.7754408499,-238330.7754408499,-238330.7754408499,-238330.7754408499,-238330.7754408499,-238330.7754408499,0.0,0.0,0.0,328741.9304969996,Patra,337208.47,,14927.627758989052
2013-03-31,568194.8164478427,471574.33842452656,499524.9437197756,568194.8164478427,568194.8164478427,-82636.86247417318,-82636.86247417318,-82636.86247417318,-82636.86247417318,-82636.86247417318,-82636.86247417318,0.0,0.0,0.0,485557.95397366956,Patra,481964.38999999996,,13966.989746106032
2013-04-30,569280.7298446104,587722.2312791676,616487.6931460777,569280.7298446104,569280.7298446104,32666.52240043238,32666.52240043238,32666.52240043238,32666.52240043238,32666.52240043238,32666.52240043238,0.0,0.0,0.0,601947.2522450428,Patra,594549.68,,14540.44090103486
2013-05-31,570402.8403546037,647298.8910351876,675438.705356498,570402.8403546037,570402.8403546037,90969.78630618546,90969.78630618546,90969.78630618546,90969.78630618546,90969.78630618546,90969.78630618546,0.0,0.0,0.0,661372.6266607891,Patra,646081.87,,14066.078695708886
2013-06-30,571501.6197536256,728301.8679691566,756976.7559306377,571501.6197536256,571501.6197536256,171280.2637010663,171280.2637010663,171280.2637010663,171280.2637010663,171280.2637010663,171280.2637010663,0.0,0.0,0.0,742781.8834546919,Patra,723491.9,,14194.872475945856
2013-07-31,572637.0251326149,846782.1799828906,875861.0348159982,572637.0251326149,572637.0251326149,289427.35418101033,289427.35418101033,289427.35418101033,289427.35418101033,289427.35418101033,289427.35418101033,0.0,0.0,0.0,862064.3793136252,Patra,850618.4199999999,,13796.655502373003
2013-08-31,573782.3520383,703732.6921176298,733778.2221923362,573782.3520383,573782.3520383,144969.59313437762,144969.59313437762,144969.59313437762,144969.59313437762,144969.59313437762,144969.59313437762,0.0,0.0,0.0,718751.9451726776,Patra,722710.01,,15026.277019658592
2013-09-30,574890.7329147694,603991.6313450009,632089.9028308697,574890.7329147694,574890.7329147694,42662.41207229968,42662.41207229968,42662.41207229968,42662.41207229968,42662.41207229968,42662.41207229968,0.0,0.0,0.0,617553.1449870691,Patra,603441.86,,14536.757843800588
2013-10-31,576052.6147555108,467556.46326836286,495860.9080190582,576052.6147555108,576052.6147555108,-94683.39676584661,-94683.39676584661,-94683.39676584661,-94683.39676584661,-94683.39676584661,-94683.39676584661,0.0,0.0,0.0,481369.2179896642,Patra,500110.0500000001,,14491.690029393998
2013-11-30,577177.0165368735,434803.26827056566,463229.2108752006,577177.0165368735,577177.0165368735,-129076.2927797536,-129076.2927797536,-129076.2927797536,-129076.2927797536,-129076.2927797536,-129076.2927797536,0.0,0.0,0.0,448100.72375711997,Patra,456130.44,,15128.487118080608
2013-12-31,578339.5755494265,522768.14158821246,552316.5714595024,578339.5755494265,578339.5755494265,-40882.63271007277,-40882.63271007277,-40882.63271007277,-40882.63271007277,-40882.63271007277,-40882.63271007277,0.0,0.0,0.0,537456.9428393537,Patra,532048.86,,14859.628620148753
2014-01-31,579502.1345619796,393770.35245024937,423234.7675921322,579502.1345619796,579502.1345619796,-170921.99282277332,-170921.99282277332,-170921.99282277332,-170921.99282277332,-170921.99282277332,-170921.99282277332,0.0,0.0,0.0,408580.1417392063,Patra,406214.54000000004,,14654.625852925936
2014-02-28,580552.1878636404,324821.9663551903,354025.8565926601,580552.1878636404,580552.1878636404,-241568.56385162607,-241568.56385162607,-241568.56385162607,-241568.56385162607,-241568.56385162607,-241568.56385162607,0.0,0.0,0.0,338983.6240120143,Patra,338562.55999999994,,15042.232580645767
2014-03-31,581714.7468821733,483027.1600903943,510546.68266896234,581714.7468821733,581714.7468821733,-84707.22823889434,-84707.22823889434,-84707.22823889434,-84707.22823889434,-84707.22823889434,-84707.22823889434,0.0,0.0,0.0,497007.518643279,Patra,503877.06,,13539.164025683363
2014-04-30,582839.8039968825,601830.113284952,631116.4358515686,582839.8039968825,582839.8039968825,33046.64352536192,33046.64352536192,33046.64352536192,33046.64352536192,33046.64352536192,33046.64352536192,0.0,0.0,0.0,615886.4475222444,Patra,611150.48,,15229.988329324173
2014-05-31,584002.3630227761,667137.323567703,696064.1434219932,584002.3630227761,584002.3630227761,97186.05719128001,97186.05719128001,97186.05719128001,97186.05719128001,97186.05719128001,97186.05719128001,0.0,0.0,0.0,681188.420214056,Patra,691798.35,,14875.723207937204
2014-06-30,585127.4201446086,740003.6140468854,767482.5332821418,585127.4201446086,585127.4201446086,168552.67875561523,168552.67875561523,168552.67875561523,168552.67875561523,168552.67875561523,168552.67875561523,0.0,0.0,0.0,753680.0989002238,Patra,747824.4399999998,,13802.434381917934
2014-07-31,586289.9791801887,866607.300813417,895315.0289905102,586289.9791801887,586289.9791801887,294424.11010981334,294424.11010981334,294424.11010981334,294424.11010981334,294424.11010981334,294424.11010981334,0.0,0.0,0.0,880714.0892900021,Patra,862010.6099999999,,14600.939700508025
2014-08-31,587452.538215769,705808.7381301873,734835.3556509116,587452.538215769,587452.538215769,133193.1567919871,133193.1567919871,133193.1567919871,133193.1567919871,133193.1567919871,133193.1567919871,0.0,0.0,0.0,720645.6950077561,Patra,707503.05,,14189.660643155454
2014-09-30,588577.5953400416,619614.5493405601,648372.9957957284,588577.5953400416,588577.5953400416,45245.10506908479,45245.10506908479,45245.10506908479,45245.10506908479,45245.10506908479,45245.10506908479,0.0,0.0,0.0,633822.7004091264,Patra,649320.98,,14550.295386602054
2014-10-31,589740.1543684566,481262.6976617755,510832.309076566,589740.1543684566,589740.1543684566,-93703.1501335764,-93703.1501335764,-93703.1501335764,-93703.1501335764,-93703.1501335764,-93703.1501335764,0.0,0.0,0.0,496037.00423488015,Patra,497395.23999999993,,14795.304841685866
2014-11-30,590865.2114927291,454627.601947422,482758.0052069737,590865.2114927291,590865.2114927291,-121448.0783218497,-121448.0783218497,-121448.0783218497,-121448.0783218497,-121448.0783218497,-121448.0783218497,0.0,0.0,0.0,469417.13317087945,Patra,473407.67999999993,,13340.872036094253
2014-12-31,592027.5269913803,540026.8935363746,568324.7285500673,592027.5269913803,592027.5269913803,-38231.91802715143,-38231.91802715143,-38231.91802715143,-38231.91802715143,-38231.91802715143,-38231.91802715143,0.0,0.0,0.0,553795.6089642289,Patra,565154.79,,14529.119585838402
2015-01-31,593189.8424900312,403814.993972897,432333.19131886365,593189.8424900312,593189.8424900312,-175052.11332167426,-175052.11332167426,-175052.11332167426,-175052.11332167426,-175052.11332167426,-175052.11332167426,0.0,0.0,0.0,418137.72916835686,Patra,412572.11999999994,,14195.462150506792
2015-02-28,594236.60015737,335134.54494624515,363466.6065011419,594236.60015737,594236.60015737,-244703.01206796448,-244703.01206796448,-244703.01206796448,-244703.01206796448,-244703.01206796448,-244703.01206796448,0.0,0.0,0.0,349533.5880894055,Patra,360179.8900000001,,13933.018411736412
2015-03-31,595395.5104319237,493685.29294096347,522047.51373444754,595395.5104319237,595395.5104319237,-86666.07752485506,-86666.07752485506,-86666.07752485506,-86666.07752485506,-86666.07752485506,-86666.07752485506,0.0,0.0,0.0,508729.43290706864,Patra,513839.94999999995,,13318.0808273789
2015-04-30,596374.9352218437,615179.2679397968,644498.1230798262,596374.9352218437,596374.9352218437,33547.94107100285,33547.94107100285,33547.94107100285,33547.94107100285,33547.94107100285,33547.94107100285,0.0,0.0,0.0,629922.8762928465,Patra,641905.89,,14575.246786979726
2015-05-31,597387.0075047608,685715.3414965218,715635.0684168104,597387.0075047608,597387.0075047608,103378.87957574298,103378.87957574298,103378.87957574298,103378.87957574298,103378.87957574298,103378.87957574298,0.0,0.0,0.0,700765.8870805037,Patra,706071.9400000001,,14869.181336306618
2015-06-30,598357.4421686103,749389.3998580804,778745.2352521177,598357.4421686103,598357.4421686103,165734.04049750324,165734.04049750324,165734.04049750324,165734.04049750324,165734.04049750324,165734.04049750324,0.0,0.0,0.0,764091.4826661135,Patra,777099.8300000001,,14653.752586004208
2015-07-31,599360.224654588,884483.4583072177,913272.0942442965,599360.224654588,599360.224654588,299189.4629555513,299189.4629555513,299189.4629555513,299189.4629555513,299189.4629555513,299189.4629555513,0.0,0.0,0.0,898549.6876101394,Patra,907494.3600000002,,14722.406634157174
2015-08-31,600363.0071405659,707334.2937667347,736085.6962346715,600363.0071405659,600363.0071405659,121386.65885490656,121386.65885490656,121386.65885490656,121386.65885490656,121386.65885490656,121386.65885490656,0.0,0.0,0.0,721749.6659954725,Patra,716604.0800000001,,14336.030239199055
2015-09-30,601333.4416999216,635314.2219171224,663678.4692227368,601333.4416999216,601333.4416999216,48035.71158146583,48035.71158146583,48035.71158146583,48035.71158146583,48035.71158146583,48035.71158146583,0.0,0.0,0.0,649369.1532813874,Patra,635081.62,,14309.31594134937
2015-10-31,602336.2240779224,495996.8375218295,524140.24544725195,602336.2240779224,602336.2240779224,-92554.07619485272,-92554.07619485272,-92554.07619485272,-92554.07619485272,-92554.07619485272,-92554.07619485272,0.0,0.0,0.0,509782.1478830697,Patra,507550.8700000001,,14358.097564182244
